subject,date_time,ip,Qplace_1_age,Qreponse_1_age,Qplace_2_sex,Qreponse_2_sex,Qplace_25_NativeLang,Qreponse_25_NativeLang,Qplace_20_turk,Qreponse_20_turk,Qrt,Iid,Iname,Ireponse,Irt,Iplace,Gid,Gname,Gplace,Bid,Bname,Bplace
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103242,I,0.884,3.384,1,84721,UE-M-O-9-T-U,60,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103219,I,0.884,2.568,1,84698,UE-E-O-10-T-U,61,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103261,I,0.884,2.856,1,84740,DE-No-O-12-T-U,62,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103317,I,0.098,2.617,1,84796,UE-P-P-4-T-U,63,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103264,I,0.212,3.499,1,84743,NM-On-O-11-T-D,64,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103303,I,0.176,2.354,1,84782,NM-On-P-2-T-D,65,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103202,I,0.784,5.792,1,84681,DE-No-N-5-T-U,66,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103309,I,0.056,2.364,1,84788,NM-On-P-4-T-U,67,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103212,I,0.256,3.929,1,84691,NM-On-N-7-T-U,68,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103280,I,0.204,5.073,1,84759,UE-E-P-3-T-D,69,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103276,I,0.204,2.552,1,84755,UE-P-O-11-T-U,70,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103225,I,0.19,4.203,1,84704,NM-Ex-O-12-T-D,71,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103196,I,0.19,8.38,1,84675,DE-N-N-7-T-U,72,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103248,I,0.19,1.935,1,84727,DE-N-O-11-T-D,73,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103299,I,0.19,3.035,1,84778,UE-M-P-2-T-U,74,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103208,I,0.19,1.836,1,84687,NM-On-N-7-T-D,75,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103245,I,0.872,5.097,1,84724,UE-M-O-12-T-U,76,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103258,I,0.986,3.492,1,84737,DE-No-O-9-T-U,77,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103246,I,0.986,3.109,1,84725,DE-N-O-9-T-D,78,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103294,I,0.224,3.531,1,84773,UE-M-P-1-T-D,79,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103292,I,0.948,4.886,1,84771,NM-Ex-P-3-T-U,80,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103230,I,0.27,2.789,1,84709,DE-F-O-9-T-D,81,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103274,I,0.968,3.374,1,84753,UE-P-O-9-T-U,82,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103243,I,0.968,2.221,1,84722,UE-M-O-10-T-U,83,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103194,I,0.896,7.479,1,84673,DE-N-N-5-T-U,84,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103270,I,0.382,3.273,1,84749,UE-P-O-9-T-D,85,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103217,I,0.388,2.642,1,84696,UE-E-O-12-T-D,86,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103260,I,0.284,3.335,1,84739,DE-No-O-11-T-U,87,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103278,I,0.284,2.699,1,84757,UE-E-P-1-T-D,88,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103284,I,0.284,2.948,1,84763,UE-E-P-3-T-U,89,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103256,I,0.284,2.333,1,84735,DE-No-O-11-T-D,90,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103282,I,0.268,3.674,1,84761,UE-E-P-1-T-U,91,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103183,I,0.264,4.804,1,84662,DE-F-N-6-T-D,92,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103190,I,0.264,2.968,1,84669,DE-N-N-5-T-D,93,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103226,I,0.978,4.397,1,84705,NM-Ex-O-9-T-U,94,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103310,I,0.292,2.857,1,84789,UE-P-P-1-T-D,95,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103312,I,0.292,1.912,1,84791,UE-P-P-3-T-D,96,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103191,I,0.292,6.339,1,84670,DE-N-N-6-T-D,97,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103254,I,0.964,3.153,1,84733,DE-No-O-9-T-D,98,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103300,I,0.208,3.664,1,84779,UE-M-P-3-T-U,99,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103203,I,0.246,5.062,1,84682,DE-No-N-6-T-U,100,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103176,I,0.252,4.75,1,84655,NM-Ex-N-7-T-D,101,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103204,I,0.316,5.36,1,84683,DE-No-N-7-T-U,102,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103263,I,0.254,3.825,1,84742,NM-On-O-10-T-D,103,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103215,I,0.254,2.695,1,84694,UE-E-O-10-T-D,104,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103269,I,0.926,3.505,1,84748,NM-On-O-12-T-U,105,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103184,I,0.256,8.673,1,84663,DE-F-N-7-T-D,106,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103234,I,0.818,4.532,1,84713,DE-F-O-9-T-U,107,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103182,I,0.256,4.964,1,84661,DE-F-N-5-T-D,108,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103265,I,0.256,3.303,1,84744,NM-On-O-12-T-D,109,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103227,I,0.256,3.101,1,84706,NM-Ex-O-10-T-U,110,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103308,I,0.496,3.782,1,84787,NM-On-P-3-T-U,111,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103211,I,0.496,2.73,1,84690,NM-On-N-6-T-U,112,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103228,I,0.496,1.739,1,84707,NM-Ex-O-11-T-U,113,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103291,I,0.496,2.193,1,84770,NM-Ex-P-2-T-U,114,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103199,I,0.876,5.84,1,84678,DE-No-N-6-T-D,115,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103244,I,0.938,4.87,1,84723,UE-M-O-11-T-U,116,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103195,I,0.274,3.303,1,84674,DE-N-N-6-T-U,117,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103214,I,0.262,2.747,1,84693,UE-E-O-9-T-D,118,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103193,I,0.964,3.954,1,84672,DE-N-N-8-T-D,119,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103314,I,0.964,2.997,1,84793,UE-P-P-1-T-U,120,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103313,I,0.104,3.084,1,84792,UE-P-P-4-T-D,121,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103283,I,1,2.993,1,84762,UE-E-P-2-T-U,122,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103250,I,0.914,3.345,1,84729,DE-N-O-9-T-U,123,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103180,I,0.198,6.513,1,84659,NM-Ex-N-7-T-U,124,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103221,I,0.968,3.944,1,84700,UE-E-O-12-T-U,125,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103210,I,0.262,8.634,1,84689,NM-On-N-5-T-U,126,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103306,I,0.27,3.912,1,84785,NM-On-P-1-T-U,127,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103224,I,0.27,3.323,1,84703,NM-Ex-O-11-T-D,128,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103185,I,0.22,2.39,1,84664,DE-F-N-8-T-D,129,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103247,I,0.97,6.579,1,84726,DE-N-O-10-T-D,130,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103189,I,0.84,5.937,1,84668,DE-F-N-8-T-U,131,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103201,I,0.978,2.711,1,84680,DE-No-N-8-T-D,132,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103223,I,0.11,2.943,1,84702,NM-Ex-O-10-T-D,133,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103188,I,0.322,4.525,1,84667,DE-F-N-7-T-U,134,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103186,I,0.238,4.89,1,84665,DE-F-N-5-T-U,135,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103177,I,0.238,3.14,1,84656,NM-Ex-N-8-T-D,136,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103239,I,0.238,1.967,1,84718,UE-M-O-10-T-D,137,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103197,I,0.278,4.34,1,84676,DE-N-N-8-T-U,138,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103275,I,0.278,1.908,1,84754,UE-P-O-10-T-U,139,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103209,I,0.278,3.721,1,84688,NM-On-N-8-T-D,140,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103251,I,0.278,3.796,1,84730,DE-N-O-10-T-U,141,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103259,I,0.278,9.661,1,84738,DE-No-O-10-T-U,142,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103238,I,0.278,2.848,1,84717,UE-M-O-9-T-D,143,6600,target,2
7525,2013-02-20_22:33:28,209.23.243.42,1,1982,2,Woman,3,English,4,SHN764J,18.684,103273,I,0.278,2.913,1,84752,UE-P-O-12-T-D,144,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103172,I,0.044,16.459,1,84651,DE-F-O-2-N-U,1,6599,training,1
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103173,I,0.864,12.11,1,84652,UE-P-O-3-N-U,2,6599,training,1
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103171,I,1.044,8.822,1,84650,UE-E-O-1-N-U,3,6599,training,1
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103313,I,0.046,12.499,1,84792,UE-P-P-4-T-D,1,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103309,I,0.044,11.082,1,84788,NM-On-P-4-T-U,2,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103231,I,0.722,8.998,1,84710,DE-F-O-10-T-D,3,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103202,I,0.172,9.072,1,84681,DE-No-N-5-T-U,4,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103209,I,0.27,12.491,1,84688,NM-On-N-8-T-D,5,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103225,I,0.388,5.435,1,84704,NM-Ex-O-12-T-D,6,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103256,I,0.98,7.117,1,84735,DE-No-O-11-T-D,7,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103280,I,0.19,13.015,1,84759,UE-E-P-3-T-D,8,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103282,I,0.958,7.685,1,84761,UE-E-P-1-T-U,9,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103217,I,0.284,5.462,1,84696,UE-E-O-12-T-D,10,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103269,I,0.382,15.445,1,84748,NM-On-O-12-T-U,11,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103246,I,0.978,8.026,1,84725,DE-N-O-9-T-D,12,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103303,I,0.276,13.072,1,84782,NM-On-P-2-T-D,13,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103253,I,0.3,7.131,1,84732,DE-N-O-12-T-U,14,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103316,I,0.984,9.432,1,84795,UE-P-P-3-T-U,15,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103270,I,0.344,7.257,1,84749,UE-P-O-9-T-D,16,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103286,I,0.31,7.822,1,84765,NM-Ex-P-1-T-D,17,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103187,I,0.172,5.991,1,84666,DE-F-N-6-T-U,18,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103298,I,0.91,9.505,1,84777,UE-M-P-1-T-U,19,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103251,I,0.122,6.932,1,84730,DE-N-O-10-T-U,20,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103252,I,0.178,5.806,1,84731,DE-N-O-11-T-U,21,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103275,I,0.902,7.064,1,84754,UE-P-O-10-T-U,22,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103238,I,0.254,4.714,1,84717,UE-M-O-9-T-D,23,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103305,I,0.136,7.508,1,84784,NM-On-P-4-T-D,24,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103308,I,0.146,12.013,1,84787,NM-On-P-3-T-U,25,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103306,I,0.132,7.75,1,84785,NM-On-P-1-T-U,26,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103205,I,0.196,10.444,1,84684,DE-No-N-8-T-U,27,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103220,I,0.154,7.273,1,84699,UE-E-O-11-T-U,28,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103191,I,1.044,10.159,1,84670,DE-N-N-6-T-D,29,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103244,I,0.484,10.354,1,84723,UE-M-O-11-T-U,30,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103215,I,0.18,4.732,1,84694,UE-E-O-10-T-D,31,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103218,I,1.044,7.677,1,84697,UE-E-O-9-T-U,32,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103307,I,0.194,9.017,1,84786,NM-On-P-2-T-U,33,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103290,I,0.448,17.844,1,84769,NM-Ex-P-1-T-U,34,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103301,I,0.764,9.089,1,84780,UE-M-P-4-T-U,35,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103297,I,0.18,6.639,1,84776,UE-M-P-4-T-D,36,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103295,I,0.254,4.64,1,84774,UE-M-P-2-T-D,37,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103279,I,0.066,8.315,1,84758,UE-E-P-2-T-D,38,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103186,I,0.168,7.492,1,84665,DE-F-N-5-T-U,39,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103221,I,0.776,11.894,1,84700,UE-E-O-12-T-U,40,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103180,I,0.592,9.969,1,84659,NM-Ex-N-7-T-U,41,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103293,I,0.354,7.923,1,84772,NM-Ex-P-4-T-U,42,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103271,I,0.076,5.65,1,84750,UE-P-O-10-T-D,43,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103272,I,0.194,8.639,1,84751,UE-P-O-11-T-D,44,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103207,I,0.212,7.104,1,84686,NM-On-N-6-T-D,45,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103276,I,1.044,5.656,1,84755,UE-P-O-11-T-U,46,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103317,I,0.926,8.461,1,84796,UE-P-P-4-T-U,47,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103189,I,0.202,7.012,1,84668,DE-F-N-8-T-U,48,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103277,I,1.044,7.112,1,84756,UE-P-O-12-T-U,49,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103229,I,0.282,8.454,1,84708,NM-Ex-O-12-T-U,50,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103197,I,0.282,7.445,1,84676,DE-N-N-8-T-U,51,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103255,I,1.044,10.115,1,84734,DE-No-O-10-T-D,52,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103179,I,0.258,7.987,1,84658,NM-Ex-N-6-T-U,53,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103182,I,0.798,6.219,1,84661,DE-F-N-5-T-D,54,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103302,I,0.284,4.384,1,84781,NM-On-P-1-T-D,55,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103232,I,0.814,10.079,1,84711,DE-F-O-11-T-D,56,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103299,I,0.668,16.158,1,84778,UE-M-P-2-T-U,57,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103294,I,0.304,4.699,1,84773,UE-M-P-1-T-D,58,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103190,I,1.044,6.413,1,84669,DE-N-N-5-T-D,59,6600,target,2
7527,2013-02-20_22:33:54,99.109.190.230,1,1949,2,Woman,3,English,4,P7WZ4K9M,104.387,103291,I,0.208,10.668,1,84770,NM-Ex-P-2-T-U,60,6600,target,2
